packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
28.0,21.0,11126.0,5687.0,2.0,7.0,8.0,4.0,11.0,13.0,9962.0,4835.0,3702.0,4998.0,227.0,96.0,1360.0,1360.0,568.0,593.0,3658.0,4954.0,amazon-fire-tv-stick-4k
13.0,15.0,3371.0,6233.0,0.0,1.0,2.0,6.0,4.0,9.0,2807.0,5621.0,76.0,11955.0,189.0,1360.0,1360.0,1360.0,550.0,530.0,80.0,11899.0,amazon-fire-tv-stick-4k
12.0,13.0,3165.0,7633.0,0.0,1.0,2.0,5.0,4.0,7.0,2653.0,7101.0,78.0,14084.0,197.0,1360.0,1360.0,2597.0,520.0,841.0,81.0,14014.0,amazon-fire-tv-stick-4k
11.0,10.0,2120.0,6404.0,0.0,1.0,1.0,5.0,3.0,6.0,1648.0,5992.0,81.0,17676.0,213.0,1360.0,1309.0,1791.0,538.0,592.0,88.0,49782.0,amazon-fire-tv-stick-4k
20.0,18.0,2043.0,6505.0,1.0,6.0,1.0,5.0,4.0,13.0,1199.0,5773.0,15824.0,498.0,190.0,96.0,852.0,2128.0,323.0,736.0,15790.0,468.0,amazon-fire-tv-stick-4k
20.0,17.0,2190.0,6465.0,1.0,6.0,1.0,4.0,4.0,12.0,1346.0,5773.0,15824.0,530.0,190.0,96.0,999.0,2720.0,386.0,945.0,15790.0,499.0,amazon-fire-tv-stick-4k
20.0,18.0,2238.0,6505.0,1.0,6.0,1.0,5.0,4.0,13.0,1394.0,5773.0,15823.0,499.0,190.0,96.0,1047.0,2720.0,407.0,838.0,15790.0,467.0,amazon-fire-tv-stick-4k
21.0,17.0,1949.0,6434.0,1.0,5.0,1.0,5.0,4.0,12.0,1077.0,5742.0,15048.0,546.0,190.0,96.0,730.0,2128.0,271.0,731.0,15017.0,504.0,amazon-fire-tv-stick-4k
20.0,16.0,2120.0,6393.0,1.0,5.0,1.0,4.0,4.0,11.0,1288.0,5741.0,15825.0,568.0,190.0,96.0,941.0,3488.0,361.0,1047.0,15795.0,533.0,amazon-fire-tv-stick-4k
20.0,15.0,1798.0,6354.0,1.0,5.0,1.0,3.0,4.0,10.0,966.0,5742.0,15823.0,603.0,190.0,96.0,619.0,4848.0,225.0,1428.0,15793.0,573.0,amazon-fire-tv-stick-4k
20.0,17.0,1918.0,6433.0,1.0,5.0,1.0,5.0,4.0,12.0,1086.0,5741.0,15822.0,528.0,190.0,96.0,739.0,2128.0,275.0,731.0,15793.0,499.0,amazon-fire-tv-stick-4k
20.0,15.0,1940.0,6353.0,1.0,5.0,1.0,3.0,4.0,10.0,1108.0,5741.0,15823.0,604.0,190.0,96.0,761.0,4848.0,285.0,1428.0,15794.0,574.0,amazon-fire-tv-stick-4k
20.0,15.0,1918.0,6353.0,1.0,5.0,1.0,3.0,4.0,10.0,1086.0,5741.0,15823.0,608.0,190.0,96.0,739.0,4848.0,275.0,1428.0,15794.0,574.0,amazon-fire-tv-stick-4k
20.0,17.0,1798.0,6434.0,1.0,5.0,1.0,5.0,4.0,12.0,966.0,5742.0,15823.0,532.0,190.0,96.0,619.0,2128.0,225.0,731.0,15794.0,499.0,amazon-fire-tv-stick-4k
20.0,17.0,1971.0,6433.0,1.0,5.0,1.0,5.0,4.0,12.0,1139.0,5741.0,15830.0,541.0,190.0,96.0,792.0,2720.0,298.0,834.0,15797.0,497.0,amazon-fire-tv-stick-4k
14.0,13.0,2565.0,9596.0,0.0,1.0,2.0,8.0,4.0,9.0,1973.0,9064.0,135.0,10053.0,183.0,1360.0,832.0,1360.0,339.0,450.0,95.0,9894.0,amazon-fire-tv-stick-4k
14.0,12.0,1431.0,6578.0,1.0,2.0,1.0,5.0,4.0,7.0,695.0,5946.0,23121.0,21869.0,153.0,1408.0,385.0,1408.0,130.0,579.0,71974.0,72014.0,amazon-fire-tv-stick-4k
26.0,19.0,20452.0,6013.0,1.0,2.0,15.0,5.0,17.0,7.0,19092.0,5005.0,12016.0,1707.0,225.0,1408.0,1408.0,1491.0,448.0,632.0,12003.0,1694.0,amazon-fire-tv-stick-4k
12.0,12.0,1626.0,10139.0,0.0,1.0,1.0,7.0,3.0,8.0,1102.0,9647.0,66.0,15596.0,193.0,1360.0,783.0,2192.0,295.0,561.0,63.0,15538.0,amazon-fire-tv-stick-4k
11.0,10.0,1606.0,7506.0,0.0,1.0,1.0,5.0,3.0,6.0,1134.0,7094.0,63.0,19006.0,193.0,1360.0,815.0,2606.0,310.0,804.0,71.0,53593.0,amazon-fire-tv-stick-4k
26.0,21.0,10844.0,5642.0,1.0,6.0,9.0,4.0,11.0,12.0,9772.0,4790.0,11999.0,15000.0,227.0,96.0,1360.0,1360.0,516.0,583.0,11957.0,14977.0,amazon-fire-tv-stick-4k
20.0,16.0,1940.0,6394.0,1.0,5.0,1.0,4.0,4.0,11.0,1108.0,5742.0,15830.0,570.0,190.0,96.0,761.0,3488.0,285.0,1047.0,15796.0,532.0,amazon-fire-tv-stick-4k
13.0,12.0,2677.0,7412.0,0.0,1.0,2.0,6.0,4.0,7.0,2125.0,6920.0,56.0,14719.0,218.0,1360.0,1360.0,1360.0,490.0,505.0,64.0,14665.0,amazon-fire-tv-stick-4k
23.0,19.0,7894.0,5562.0,1.0,6.0,6.0,4.0,8.0,12.0,6942.0,4790.0,13672.0,478.0,227.0,96.0,1360.0,1360.0,580.0,583.0,13630.0,443.0,amazon-fire-tv-stick-4k
11.0,11.0,1771.0,8418.0,0.0,1.0,1.0,6.0,3.0,7.0,1299.0,7966.0,68.0,7869.0,183.0,1360.0,990.0,2568.0,394.0,747.0,63.0,23427.0,amazon-fire-tv-stick-4k
11.0,10.0,1613.0,8283.0,0.0,1.0,1.0,5.0,3.0,6.0,1141.0,7871.0,72.0,10922.0,183.0,1360.0,832.0,2568.0,320.0,728.0,69.0,30695.0,amazon-fire-tv-stick-4k
15.0,13.0,2950.0,17159.0,0.0,1.0,2.0,6.0,4.0,7.0,2318.0,16627.0,46.0,8201.0,218.0,1360.0,1360.0,7348.0,486.0,2194.0,65.0,8150.0,amazon-fire-tv-stick-4k
662.0,455.0,60344.0,1440639.0,1.0,3.0,26.0,431.0,29.0,434.0,33640.0,1422427.0,16.0,24.0,185.0,1360.0,1360.0,29920.0,479.0,1814.0,55.0,62.0,amazon-fire-tv-stick-4k
11.0,10.0,2048.0,6231.0,0.0,1.0,1.0,5.0,3.0,6.0,1576.0,5819.0,81.0,19087.0,213.0,1360.0,1237.0,1791.0,504.0,596.0,87.0,53774.0,amazon-fire-tv-stick-4k
41.0,23.0,3448.0,65839.0,0.0,1.0,3.0,18.0,6.0,19.0,1308.0,64623.0,51.0,92.0,166.0,1408.0,390.0,11264.0,92.0,1864.0,56.0,84.0,amazon-fire-tv-stick-4k
46.0,25.0,3284.0,63334.0,0.0,1.0,2.0,22.0,4.0,23.0,792.0,62026.0,45.0,85.0,166.0,1408.0,250.0,12672.0,53.0,3896.0,37.0,79.0,amazon-fire-tv-stick-4k
19.0,13.0,1538.0,32588.0,0.0,1.0,1.0,10.0,3.0,11.0,542.0,31904.0,7.0,8.0,166.0,1408.0,250.0,11264.0,51.0,2962.0,14.0,16.0,amazon-fire-tv-stick-4k
17.0,8.0,1434.0,22845.0,0.0,1.0,1.0,5.0,3.0,6.0,542.0,22421.0,10.0,14.0,166.0,1408.0,250.0,9856.0,51.0,3718.0,14.0,18.0,amazon-fire-tv-stick-4k
22.0,12.0,1694.0,37009.0,0.0,1.0,1.0,9.0,3.0,10.0,542.0,36377.0,8.0,9.0,166.0,1408.0,250.0,12672.0,51.0,3511.0,14.0,17.0,amazon-fire-tv-stick-4k
11.0,10.0,1613.0,8283.0,0.0,1.0,1.0,5.0,3.0,6.0,1141.0,7871.0,67.0,14382.0,183.0,1360.0,832.0,2568.0,320.0,728.0,72.0,40507.0,amazon-fire-tv-stick-4k
11.0,11.0,1415.0,7337.0,0.0,1.0,1.0,6.0,3.0,7.0,943.0,6885.0,67.0,7567.0,183.0,1360.0,634.0,1360.0,227.0,508.0,66.0,22532.0,amazon-fire-tv-stick-4k
18.0,15.0,6820.0,7890.0,0.0,1.0,6.0,5.0,7.0,8.0,6056.0,7278.0,60.0,9330.0,229.0,1360.0,1360.0,2720.0,572.0,858.0,73.0,9266.0,amazon-fire-tv-stick-4k
12.0,13.0,3129.0,5981.0,0.0,1.0,2.0,5.0,4.0,6.0,2617.0,5449.0,76.0,11003.0,186.0,1360.0,1360.0,1747.0,519.0,612.0,84.0,10945.0,amazon-fire-tv-stick-4k
23.0,20.0,4525.0,5647.0,1.0,7.0,4.0,4.0,6.0,13.0,3561.0,4835.0,13631.0,15783.0,227.0,96.0,1360.0,1360.0,557.0,593.0,13589.0,15741.0,amazon-fire-tv-stick-4k
30.0,24.0,14833.0,5807.0,1.0,7.0,11.0,4.0,13.0,13.0,13589.0,4835.0,10341.0,13038.0,227.0,96.0,1360.0,1360.0,480.0,593.0,10300.0,12997.0,amazon-fire-tv-stick-4k
20.0,16.0,2101.0,6392.0,1.0,5.0,1.0,4.0,4.0,11.0,1269.0,5740.0,15825.0,570.0,190.0,96.0,922.0,2720.0,353.0,942.0,15796.0,536.0,amazon-fire-tv-stick-4k
23.0,18.0,8097.0,5522.0,1.0,6.0,6.0,4.0,8.0,12.0,7145.0,4790.0,13673.0,505.0,227.0,96.0,1360.0,1360.0,594.0,583.0,13632.0,470.0,amazon-fire-tv-stick-4k
13.0,12.0,2677.0,7412.0,0.0,1.0,2.0,6.0,4.0,7.0,2125.0,6920.0,51.0,13408.0,218.0,1360.0,1360.0,1360.0,490.0,505.0,59.0,13359.0,amazon-fire-tv-stick-4k
11.0,11.0,2088.0,6444.0,0.0,1.0,1.0,5.0,3.0,6.0,1616.0,5992.0,80.0,12799.0,181.0,1360.0,1309.0,2720.0,545.0,879.0,92.0,38200.0,amazon-fire-tv-stick-4k
24.0,13.0,16002.0,5652.0,1.0,2.0,12.0,4.0,14.0,6.0,14746.0,4968.0,13059.0,2435.0,225.0,1408.0,1408.0,1491.0,458.0,632.0,13049.0,2402.0,amazon-fire-tv-stick-4k
12.0,13.0,1823.0,9535.0,0.0,1.0,1.0,8.0,3.0,9.0,1299.0,9003.0,66.0,8142.0,183.0,1360.0,990.0,1360.0,394.0,442.0,58.0,8094.0,amazon-fire-tv-stick-4k
12.0,13.0,1658.0,6450.0,0.0,4.0,1.0,5.0,3.0,9.0,1134.0,5918.0,51.0,9276.0,209.0,1360.0,799.0,1360.0,299.0,637.0,57.0,9232.0,amazon-fire-tv-stick-4k
99.0,147.0,9306.0,15842.0,66.0,68.0,2.0,5.0,78.0,73.0,5302.0,9950.0,18210.0,12223.0,124.0,1360.0,659.0,3298.0,195.0,1150.0,18161.0,12174.0,amazon-fire-tv-stick-4k
17.0,14.0,2699.0,11455.0,0.0,1.0,2.0,8.0,4.0,9.0,1975.0,10883.0,47.0,11708.0,183.0,1360.0,1360.0,2568.0,504.0,736.0,68.0,11658.0,amazon-fire-tv-stick-4k
13.0,12.0,2462.0,5637.0,1.0,3.0,2.0,4.0,4.0,7.0,1766.0,5005.0,25017.0,2617.0,225.0,1408.0,1178.0,1491.0,437.0,647.0,23738.0,8569.0,amazon-fire-tv-stick-4k
12.0,12.0,2605.0,7412.0,0.0,1.0,2.0,6.0,4.0,7.0,2093.0,6920.0,53.0,12616.0,186.0,1360.0,1360.0,1360.0,495.0,505.0,51.0,12573.0,amazon-fire-tv-stick-4k
21.0,22.0,2064.0,6756.0,1.0,9.0,1.0,5.0,4.0,16.0,1144.0,5864.0,15030.0,458.0,190.0,96.0,797.0,2128.0,300.0,752.0,14997.0,441.0,amazon-fire-tv-stick-4k
11.0,10.0,1415.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,943.0,6885.0,67.0,18255.0,183.0,1360.0,634.0,2568.0,227.0,813.0,68.0,51452.0,amazon-fire-tv-stick-4k
23.0,20.0,4525.0,5647.0,1.0,7.0,4.0,4.0,6.0,13.0,3561.0,4835.0,13634.0,15786.0,227.0,96.0,1360.0,1360.0,557.0,593.0,13593.0,15746.0,amazon-fire-tv-stick-4k
30.0,22.0,14833.0,5727.0,1.0,7.0,11.0,4.0,13.0,13.0,13589.0,4835.0,10343.0,14283.0,227.0,96.0,1360.0,1360.0,480.0,593.0,10303.0,14243.0,amazon-fire-tv-stick-4k
27.0,19.0,10380.0,5607.0,1.0,7.0,8.0,3.0,10.0,12.0,9256.0,4835.0,11573.0,480.0,227.0,96.0,1360.0,2720.0,557.0,840.0,11529.0,443.0,amazon-fire-tv-stick-4k
11.0,10.0,2048.0,6231.0,0.0,1.0,1.0,5.0,3.0,6.0,1576.0,5819.0,80.0,11105.0,213.0,1360.0,1237.0,1791.0,504.0,596.0,99.0,31202.0,amazon-fire-tv-stick-4k
12.0,12.0,2637.0,7412.0,0.0,1.0,2.0,5.0,4.0,6.0,2125.0,6920.0,57.0,12873.0,218.0,1360.0,1360.0,2574.0,490.0,811.0,59.0,12826.0,amazon-fire-tv-stick-4k
11.0,11.0,1691.0,7487.0,0.0,1.0,1.0,5.0,3.0,6.0,1219.0,7035.0,73.0,14446.0,185.0,1360.0,908.0,2601.0,355.0,810.0,88.0,43150.0,amazon-fire-tv-stick-4k
11.0,10.0,2048.0,6231.0,0.0,1.0,1.0,5.0,3.0,6.0,1576.0,5819.0,81.0,7631.0,213.0,1360.0,1237.0,1791.0,504.0,596.0,92.0,21371.0,amazon-fire-tv-stick-4k
15.0,15.0,3557.0,11364.0,0.0,1.0,3.0,8.0,5.0,9.0,2925.0,10752.0,61.0,10502.0,183.0,1360.0,1360.0,2568.0,443.0,784.0,66.0,10451.0,amazon-fire-tv-stick-4k
25.0,15.0,16993.0,5500.0,1.0,2.0,13.0,4.0,15.0,6.0,15685.0,4712.0,12512.0,1680.0,236.0,1408.0,1408.0,1491.0,463.0,656.0,12507.0,1675.0,amazon-fire-tv-stick-4k
28.0,22.0,8757.0,17984.0,1.0,4.0,7.0,10.0,9.0,15.0,7269.0,16832.0,11143.0,1271.0,204.0,1408.0,1408.0,4224.0,518.0,1286.0,11120.0,1249.0,amazon-fire-tv-stick-4k
20.0,15.0,4821.0,15747.0,0.0,1.0,4.0,10.0,6.0,11.0,3989.0,15135.0,77.0,5012.0,185.0,1360.0,971.0,2720.0,361.0,738.0,80.0,4939.0,amazon-fire-tv-stick-4k
12.0,13.0,1823.0,9535.0,0.0,1.0,1.0,8.0,3.0,9.0,1299.0,9003.0,79.0,8620.0,183.0,1360.0,990.0,1360.0,394.0,442.0,63.0,8562.0,amazon-fire-tv-stick-4k
11.0,10.0,2120.0,6404.0,0.0,1.0,1.0,5.0,3.0,6.0,1648.0,5992.0,84.0,17461.0,213.0,1360.0,1309.0,1791.0,538.0,592.0,96.0,49164.0,amazon-fire-tv-stick-4k
25.0,17.0,16066.0,5980.0,1.0,2.0,12.0,5.0,14.0,9.0,14746.0,5088.0,12509.0,1581.0,225.0,1408.0,1408.0,1408.0,458.0,603.0,12500.0,1572.0,amazon-fire-tv-stick-4k
11.0,10.0,1613.0,8203.0,0.0,1.0,1.0,5.0,3.0,6.0,1141.0,7791.0,71.0,11243.0,183.0,1360.0,832.0,2568.0,320.0,728.0,68.0,31611.0,amazon-fire-tv-stick-4k
12.0,12.0,2637.0,7412.0,0.0,1.0,2.0,5.0,4.0,6.0,2125.0,6920.0,60.0,14568.0,218.0,1360.0,1360.0,2574.0,490.0,811.0,61.0,14520.0,amazon-fire-tv-stick-4k
22.0,20.0,5029.0,5664.0,1.0,8.0,4.0,4.0,6.0,14.0,4093.0,4852.0,14324.0,455.0,227.0,96.0,1360.0,1360.0,570.0,591.0,14278.0,417.0,amazon-fire-tv-stick-4k
19.0,13.0,4848.0,5022.0,1.0,3.0,4.0,3.0,6.0,9.0,4044.0,4490.0,47.0,56.0,188.0,1360.0,1360.0,1384.0,528.0,615.0,83.0,91.0,amazon-fire-tv-stick-4k
11.0,10.0,1613.0,8283.0,0.0,1.0,1.0,5.0,3.0,6.0,1141.0,7871.0,69.0,14525.0,183.0,1360.0,832.0,2568.0,320.0,728.0,67.0,40894.0,amazon-fire-tv-stick-4k
11.0,10.0,1415.0,7297.0,0.0,1.0,1.0,5.0,3.0,6.0,943.0,6885.0,70.0,18629.0,183.0,1360.0,634.0,2568.0,227.0,813.0,73.0,52502.0,amazon-fire-tv-stick-4k
28.0,20.0,14511.0,5602.0,1.0,6.0,11.0,2.0,13.0,10.0,13359.0,4790.0,11108.0,15785.0,227.0,96.0,1360.0,4027.0,483.0,1186.0,11065.0,15742.0,amazon-fire-tv-stick-4k
23.0,20.0,4249.0,5647.0,1.0,7.0,3.0,4.0,6.0,13.0,3285.0,4835.0,13633.0,15785.0,227.0,96.0,1360.0,1360.0,577.0,593.0,13590.0,15742.0,amazon-fire-tv-stick-4k
23.0,19.0,8091.0,5562.0,1.0,6.0,6.0,4.0,8.0,12.0,7139.0,4790.0,13670.0,478.0,227.0,96.0,1360.0,1360.0,594.0,583.0,13630.0,444.0,amazon-fire-tv-stick-4k
156.0,198.0,12234.0,20366.0,66.0,122.0,2.0,6.0,78.0,128.0,5302.0,12434.0,11575.0,9107.0,124.0,1360.0,659.0,1938.0,195.0,918.0,11525.0,9061.0,amazon-fire-tv-stick-4k
12.0,13.0,2637.0,7452.0,0.0,1.0,2.0,6.0,4.0,7.0,2125.0,6920.0,53.0,9135.0,218.0,1360.0,1360.0,1360.0,490.0,505.0,58.0,9093.0,amazon-fire-tv-stick-4k
12.0,12.0,1823.0,8459.0,0.0,2.0,1.0,6.0,3.0,8.0,1299.0,7967.0,72.0,12545.0,183.0,1360.0,990.0,1390.0,394.0,555.0,62.0,12479.0,amazon-fire-tv-stick-4k
16.0,14.0,3591.0,8059.0,0.0,3.0,2.0,6.0,4.0,9.0,2895.0,7487.0,5922.0,17354.0,213.0,1360.0,1319.0,1791.0,555.0,675.0,5837.0,27707.0,amazon-fire-tv-stick-4k
13.0,12.0,3885.0,7993.0,0.0,1.0,3.0,6.0,5.0,7.0,3333.0,7501.0,55.0,12883.0,188.0,1360.0,1360.0,1360.0,568.0,440.0,58.0,12835.0,amazon-fire-tv-stick-4k
11.0,11.0,1415.0,7337.0,0.0,1.0,1.0,6.0,3.0,7.0,943.0,6885.0,72.0,14317.0,183.0,1360.0,634.0,1360.0,227.0,508.0,72.0,42770.0,amazon-fire-tv-stick-4k
21.0,19.0,4433.0,5562.0,1.0,6.0,4.0,4.0,6.0,12.0,3561.0,4790.0,14999.0,16666.0,227.0,96.0,1360.0,1360.0,557.0,583.0,14959.0,16627.0,amazon-fire-tv-stick-4k
27.0,22.0,11800.0,5727.0,1.0,7.0,9.0,4.0,11.0,13.0,10676.0,4835.0,11537.0,14284.0,227.0,96.0,1360.0,1360.0,486.0,593.0,11499.0,14246.0,amazon-fire-tv-stick-4k
11.0,10.0,2120.0,6404.0,0.0,1.0,1.0,5.0,3.0,6.0,1648.0,5992.0,84.0,9552.0,213.0,1360.0,1309.0,1791.0,538.0,592.0,94.0,26790.0,amazon-fire-tv-stick-4k
23.0,19.0,6837.0,5562.0,1.0,6.0,5.0,4.0,8.0,12.0,5885.0,4790.0,13670.0,479.0,227.0,96.0,1360.0,1360.0,626.0,583.0,13632.0,446.0,amazon-fire-tv-stick-4k
27.0,18.0,20528.0,5986.0,1.0,3.0,15.0,5.0,17.0,8.0,19092.0,5042.0,11551.0,1398.0,225.0,1408.0,1408.0,1491.0,448.0,632.0,11539.0,1386.0,amazon-fire-tv-stick-4k
19.0,17.0,2062.0,6434.0,1.0,5.0,1.0,5.0,4.0,12.0,1270.0,5742.0,87.0,90.0,190.0,96.0,923.0,2128.0,354.0,731.0,77.0,85.0,amazon-fire-tv-stick-4k
32.0,30.0,7614.0,43856.0,1.0,1.0,5.0,22.0,8.0,23.0,6302.0,42644.0,100.0,103.0,185.0,1360.0,1360.0,9520.0,586.0,760.0,73.0,94.0,amazon-fire-tv-stick-4k
33.0,25.0,17170.0,20761.0,1.0,1.0,12.0,11.0,15.0,12.0,15806.0,19749.0,133.0,173.0,185.0,1360.0,1360.0,5131.0,468.0,1254.0,114.0,146.0,amazon-fire-tv-stick-4k
19.0,17.0,6226.0,13767.0,1.0,1.0,4.0,7.0,7.0,8.0,5422.0,13075.0,160.0,172.0,185.0,1360.0,1360.0,2720.0,585.0,863.0,132.0,138.0,amazon-fire-tv-stick-4k
22.0,19.0,6512.0,20241.0,1.0,2.0,4.0,8.0,7.0,10.0,5600.0,19469.0,142.0,159.0,185.0,1360.0,1360.0,6087.0,598.0,1768.0,112.0,126.0,amazon-fire-tv-stick-4k
39.0,30.0,12984.0,54832.0,1.0,1.0,9.0,17.0,12.0,18.0,11392.0,53620.0,111.0,141.0,185.0,1360.0,1360.0,11363.0,520.0,1633.0,84.0,109.0,amazon-fire-tv-stick-4k
15.0,14.0,6007.0,3700.0,2.0,0.0,4.0,2.0,7.0,5.0,5375.0,3128.0,211.0,216.0,217.0,152.0,1360.0,1360.0,593.0,599.0,163.0,166.0,amazon-fire-tv-stick-4k
19.0,15.0,11158.0,4665.0,2.0,0.0,8.0,3.0,11.0,4.0,10366.0,4053.0,180.0,221.0,217.0,152.0,1360.0,2360.0,487.0,833.0,137.0,168.0,amazon-fire-tv-stick-4k
31.0,17.0,11914.0,25952.0,2.0,0.0,8.0,7.0,11.0,8.0,10654.0,25260.0,100.0,179.0,217.0,152.0,1360.0,8344.0,491.0,2566.0,79.0,147.0,amazon-fire-tv-stick-4k
21.0,19.0,4796.0,14179.0,1.0,1.0,4.0,11.0,7.0,12.0,3912.0,13407.0,298.0,323.0,183.0,1360.0,1360.0,2720.0,442.0,756.0,262.0,287.0,amazon-fire-tv-stick-4k
17.0,14.0,1537.0,12269.0,1.0,0.0,1.0,9.0,4.0,9.0,585.0,11533.0,103.0,126.0,191.0,1408.0,237.0,1445.0,77.0,350.0,95.0,114.0,amazon-fire-tv-stick-4k
15.0,10.0,1723.0,7731.0,1.0,2.0,1.0,5.0,4.0,7.0,935.0,7203.0,251.0,229.0,185.0,1408.0,593.0,2446.0,214.0,863.0,239.0,625.0,amazon-fire-tv-stick-4k
15.0,12.0,2293.0,5616.0,1.0,1.0,2.0,5.0,5.0,6.0,1493.0,4984.0,266.0,338.0,186.0,1408.0,817.0,1447.0,277.0,574.0,244.0,1028.0,amazon-fire-tv-stick-4k
17.0,15.0,1606.0,9748.0,1.0,0.0,0.0,7.0,5.0,8.0,714.0,8960.0,598.0,683.0,174.0,1408.0,215.0,1408.0,62.0,475.0,590.0,646.0,amazon-fire-tv-stick-4k
19.0,14.0,2011.0,12767.0,1.0,2.0,1.0,8.0,5.0,10.0,955.0,12031.0,569.0,787.0,178.0,1408.0,443.0,3109.0,136.0,883.0,528.0,741.0,amazon-fire-tv-stick-4k
14.0,12.0,4127.0,2249.0,2.0,0.0,4.0,3.0,6.0,4.0,3391.0,1617.0,403.0,475.0,517.0,162.0,1015.0,485.0,406.0,139.0,370.0,1459.0,amazon-fire-tv-stick-4k
15.0,15.0,1601.0,15685.0,2.0,0.0,1.0,7.0,4.0,8.0,813.0,14897.0,9.0,8.0,517.0,158.0,517.0,5632.0,194.0,1592.0,12.0,12.0,amazon-fire-tv-stick-4k
16.0,18.0,1653.0,18773.0,2.0,0.0,1.0,10.0,4.0,11.0,813.0,17829.0,101.0,89.0,517.0,158.0,517.0,4224.0,194.0,1032.0,93.0,83.0,amazon-fire-tv-stick-4k
78.0,44.0,6249.0,136721.0,2.0,0.0,1.0,35.0,10.0,36.0,2125.0,134425.0,131.0,235.0,517.0,158.0,517.0,9856.0,123.0,2661.0,123.0,227.0,amazon-fire-tv-stick-4k
150.0,78.0,10493.0,251217.0,2.0,0.0,1.0,69.0,12.0,70.0,2541.0,247153.0,116.0,225.0,517.0,158.0,517.0,11264.0,109.0,2094.0,110.0,221.0,amazon-fire-tv-stick-4k
20.0,17.0,3894.0,10819.0,2.0,1.0,3.0,10.0,7.0,11.0,3062.0,10127.0,1078.0,1272.0,215.0,1360.0,1360.0,1360.0,448.0,515.0,1020.0,1213.0,amazon-fire-tv-stick-4k
13.0,11.0,1551.0,8267.0,1.0,0.0,1.0,7.0,4.0,7.0,867.0,7687.0,155.0,168.0,207.0,1408.0,503.0,1408.0,176.0,429.0,237.0,299.0,amazon-fire-tv-stick-4k
14.0,14.0,3905.0,6836.0,1.0,0.0,2.0,5.0,5.0,6.0,3169.0,6100.0,83.0,83.0,199.0,1408.0,1408.0,1408.0,633.0,472.0,92.0,82.0,amazon-fire-tv-stick-4k
91.0,65.0,5855.0,196459.0,1.0,1.0,3.0,61.0,6.0,62.0,1127.0,193071.0,11.0,15.0,198.0,1408.0,272.0,8448.0,84.0,2795.0,9.0,14.0,amazon-fire-tv-stick-4k
28.0,22.0,2623.0,27642.0,2.0,1.0,3.0,15.0,5.0,17.0,1099.0,26490.0,28.0,35.0,517.0,156.0,517.0,4224.0,175.0,712.0,23.0,33.0,amazon-fire-tv-stick-4k
25.0,12.0,2395.0,27146.0,2.0,1.0,3.0,5.0,5.0,7.0,1099.0,26514.0,36.0,79.0,517.0,156.0,517.0,8609.0,175.0,3091.0,28.0,157.0,amazon-fire-tv-stick-4k
16.0,13.0,5034.0,7528.0,1.0,1.0,3.0,6.0,6.0,7.0,4362.0,6996.0,92.0,102.0,206.0,1360.0,1360.0,1360.0,608.0,512.0,90.0,94.0,amazon-fire-tv-stick-4k
10.0,8.0,1375.0,822.0,2.0,0.0,1.0,1.0,4.0,2.0,955.0,490.0,207.0,247.0,215.0,152.0,658.0,338.0,252.0,93.0,320.0,421.0,amazon-fire-tv-stick-4k
10.0,8.0,1292.0,3767.0,1.0,1.0,1.0,4.0,4.0,5.0,776.0,3343.0,25.0,29.0,192.0,1408.0,427.0,1408.0,146.0,526.0,42.0,50.0,amazon-fire-tv-stick-4k
23.0,19.0,6819.0,5562.0,2.0,6.0,5.0,3.0,8.0,11.0,5867.0,4790.0,528.0,644.0,227.0,96.0,1360.0,2667.0,629.0,829.0,490.0,607.0,amazon-fire-tv-stick-4k
27.0,22.0,12893.0,5682.0,1.0,6.0,10.0,4.0,12.0,12.0,11781.0,4790.0,447.0,553.0,227.0,96.0,1360.0,1360.0,480.0,583.0,410.0,535.0,amazon-fire-tv-stick-4k
15.0,14.0,3078.0,6461.0,1.0,3.0,2.0,4.0,5.0,7.0,2422.0,5889.0,47.0,41.0,186.0,1360.0,1360.0,2720.0,498.0,948.0,52.0,49.0,amazon-fire-tv-stick-4k
19.0,18.0,1849.0,6474.0,0.0,5.0,1.0,6.0,3.0,13.0,1057.0,5742.0,4573.0,516.0,190.0,96.0,741.0,1360.0,276.0,590.0,4536.0,495.0,amazon-fire-tv-stick-4k
25.0,23.0,10670.0,7670.0,2.0,7.0,8.0,8.0,12.0,16.0,9362.0,6478.0,2774.0,3026.0,188.0,1408.0,1408.0,1639.0,554.0,639.0,2713.0,2962.0,amazon-fire-tv-stick-4k
11.0,10.0,1345.0,3970.0,1.0,1.0,1.0,4.0,4.0,5.0,777.0,3442.0,1375.0,1527.0,192.0,1408.0,428.0,1408.0,146.0,520.0,4073.0,4282.0,amazon-fire-tv-stick-4k
