,packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
972,19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,104.0,91.0,417.0,96.0,1164.0,1460.0,398.0,593.0,109.0,111.0,amazon-amazon-echo-dot-with-clock-gen3
973,13.0,13.0,1692.0,7303.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,55.0,49.0,204.0,1448.0,647.0,1448.0,236.0,592.0,93.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
974,26.0,21.0,12548.0,5616.0,2.0,5.0,9.0,4.0,13.0,11.0,11476.0,4764.0,71.0,77.0,417.0,96.0,1460.0,1460.0,635.0,593.0,99.0,104.0,amazon-amazon-echo-dot-with-clock-gen3
975,32.0,27.0,21849.0,5904.0,2.0,5.0,15.0,4.0,19.0,11.0,20537.0,4764.0,68.0,72.0,417.0,96.0,1460.0,1460.0,645.0,593.0,97.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
976,26.0,22.0,13310.0,5656.0,2.0,5.0,9.0,4.0,13.0,11.0,12238.0,4764.0,67.0,70.0,417.0,96.0,1460.0,1460.0,632.0,593.0,91.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
977,13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,49.0,42.0,204.0,1448.0,683.0,1448.0,251.0,591.0,85.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
978,19.0,18.0,2716.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1924.0,4764.0,82.0,76.0,417.0,96.0,1162.0,2615.0,398.0,827.0,88.0,94.0,amazon-amazon-echo-dot-with-clock-gen3
979,15.0,11.0,1964.0,6116.0,2.0,1.0,3.0,2.0,6.0,4.0,1332.0,5664.0,73.0,101.0,416.0,4511.0,540.0,4511.0,199.0,1822.0,98.0,114.0,amazon-amazon-echo-dot-with-clock-gen3
980,13.0,14.0,1672.0,7370.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,45.0,34.0,207.0,1448.0,624.0,1448.0,226.0,593.0,76.0,67.0,amazon-amazon-echo-dot-with-clock-gen3
981,14.0,13.0,1747.0,7198.0,1.0,1.0,1.0,5.0,4.0,6.0,1155.0,6666.0,99.0,90.0,202.0,1460.0,796.0,2370.0,299.0,761.0,100.0,108.0,amazon-amazon-echo-dot-with-clock-gen3
982,14.0,11.0,1753.0,7052.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,88.0,91.0,202.0,1460.0,802.0,1460.0,301.0,528.0,102.0,106.0,amazon-amazon-echo-dot-with-clock-gen3
983,20.0,18.0,4352.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,3520.0,4764.0,78.0,74.0,417.0,96.0,1460.0,1460.0,568.0,593.0,88.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
984,13.0,13.0,1592.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,34.0,33.0,204.0,1448.0,547.0,1448.0,194.0,591.0,88.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
985,26.0,21.0,12364.0,5616.0,2.0,5.0,9.0,4.0,13.0,11.0,11292.0,4764.0,73.0,78.0,417.0,96.0,1460.0,1460.0,637.0,593.0,105.0,109.0,amazon-amazon-echo-dot-with-clock-gen3
986,28.0,25.0,16051.0,5788.0,2.0,5.0,11.0,4.0,15.0,11.0,14899.0,4764.0,68.0,66.0,417.0,96.0,1460.0,1460.0,633.0,593.0,104.0,104.0,amazon-amazon-echo-dot-with-clock-gen3
987,25.0,21.0,11630.0,5616.0,2.0,5.0,8.0,4.0,12.0,11.0,10598.0,4764.0,67.0,68.0,417.0,96.0,1460.0,1460.0,635.0,593.0,95.0,101.0,amazon-amazon-echo-dot-with-clock-gen3
988,16.0,14.0,1518.0,7574.0,1.0,1.0,1.0,6.0,4.0,9.0,834.0,7002.0,82.0,75.0,202.0,1460.0,475.0,1460.0,165.0,558.0,112.0,105.0,amazon-amazon-echo-dot-with-clock-gen3
989,19.0,20.0,2718.0,5576.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,99.0,81.0,417.0,96.0,1164.0,1460.0,398.0,593.0,107.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
990,13.0,14.0,1612.0,7338.0,1.0,2.0,1.0,6.0,4.0,8.0,928.0,6602.0,36.0,30.0,204.0,1448.0,567.0,1448.0,202.0,561.0,82.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
991,20.0,18.0,4352.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,3520.0,4764.0,90.0,85.0,417.0,96.0,1460.0,1460.0,568.0,593.0,104.0,108.0,amazon-amazon-echo-dot-with-clock-gen3
992,15.0,14.0,1844.0,7375.0,1.0,3.0,1.0,5.0,4.0,8.0,1044.0,6639.0,30.0,30.0,204.0,1448.0,683.0,1448.0,251.0,630.0,81.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
993,13.0,12.0,1692.0,7251.0,1.0,2.0,1.0,4.0,4.0,6.0,1008.0,6619.0,55.0,52.0,204.0,2896.0,647.0,2896.0,236.0,966.0,95.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
994,110.0,162.0,15464.0,18411.0,62.0,67.0,15.0,7.0,80.0,82.0,11020.0,11919.0,16328.0,11054.0,214.0,1460.0,1460.0,3102.0,650.0,1106.0,16265.0,10991.0,amazon-amazon-echo-dot-with-clock-gen3
995,14.0,13.0,1747.0,7198.0,1.0,1.0,1.0,5.0,4.0,6.0,1155.0,6666.0,111.0,99.0,202.0,1460.0,796.0,2370.0,299.0,761.0,115.0,123.0,amazon-amazon-echo-dot-with-clock-gen3
996,13.0,11.0,1713.0,7052.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,106.0,101.0,202.0,1460.0,802.0,1460.0,301.0,528.0,122.0,120.0,amazon-amazon-echo-dot-with-clock-gen3
997,27.0,23.0,13998.0,5696.0,2.0,5.0,10.0,4.0,14.0,11.0,12886.0,4764.0,68.0,70.0,417.0,96.0,1460.0,1460.0,632.0,593.0,103.0,108.0,amazon-amazon-echo-dot-with-clock-gen3
998,19.0,19.0,2716.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1924.0,4764.0,100.0,86.0,417.0,96.0,1162.0,1460.0,398.0,593.0,105.0,107.0,amazon-amazon-echo-dot-with-clock-gen3
999,15.0,13.0,1964.0,6196.0,2.0,1.0,3.0,4.0,6.0,6.0,1332.0,5664.0,75.0,84.0,416.0,1460.0,540.0,1591.0,199.0,633.0,102.0,110.0,amazon-amazon-echo-dot-with-clock-gen3
1000,13.0,14.0,1592.0,7357.0,1.0,2.0,1.0,6.0,4.0,8.0,908.0,6621.0,56.0,43.0,204.0,1448.0,547.0,1448.0,194.0,560.0,98.0,80.0,amazon-amazon-echo-dot-with-clock-gen3
1001,13.0,13.0,1672.0,7318.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,49.0,44.0,207.0,1448.0,624.0,1448.0,226.0,593.0,86.0,67.0,amazon-amazon-echo-dot-with-clock-gen3
1002,27.0,23.0,14166.0,5696.0,2.0,5.0,10.0,4.0,14.0,11.0,13054.0,4764.0,71.0,72.0,417.0,96.0,1460.0,1460.0,632.0,593.0,98.0,102.0,amazon-amazon-echo-dot-with-clock-gen3
1003,27.0,23.0,10875.0,5753.0,2.0,6.0,8.0,4.0,12.0,12.0,9751.0,4809.0,85.0,89.0,417.0,96.0,1460.0,1460.0,640.0,602.0,108.0,115.0,amazon-amazon-echo-dot-with-clock-gen3
1004,14.0,13.0,1747.0,7198.0,1.0,1.0,1.0,6.0,4.0,7.0,1155.0,6666.0,103.0,94.0,202.0,1460.0,796.0,1460.0,299.0,517.0,102.0,109.0,amazon-amazon-echo-dot-with-clock-gen3
1005,14.0,10.0,1753.0,7012.0,1.0,1.0,1.0,5.0,4.0,6.0,1161.0,6600.0,95.0,111.0,202.0,1460.0,802.0,2370.0,301.0,771.0,109.0,119.0,amazon-amazon-echo-dot-with-clock-gen3
1006,20.0,18.0,4352.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,3520.0,4764.0,92.0,88.0,417.0,96.0,1460.0,2920.0,568.0,879.0,108.0,110.0,amazon-amazon-echo-dot-with-clock-gen3
1007,14.0,13.0,1747.0,7198.0,1.0,1.0,1.0,6.0,4.0,7.0,1155.0,6666.0,116.0,105.0,202.0,1460.0,796.0,1460.0,299.0,517.0,121.0,124.0,amazon-amazon-echo-dot-with-clock-gen3
1008,14.0,12.0,1753.0,7092.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,104.0,98.0,202.0,1460.0,802.0,1460.0,301.0,528.0,119.0,127.0,amazon-amazon-echo-dot-with-clock-gen3
1009,21.0,21.0,2810.0,5661.0,2.0,6.0,2.0,4.0,6.0,12.0,1926.0,4809.0,85.0,75.0,417.0,96.0,1164.0,1460.0,398.0,602.0,89.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
1010,13.0,13.0,1692.0,7303.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,53.0,47.0,204.0,1448.0,647.0,1448.0,236.0,592.0,103.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
1011,13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,56.0,50.0,204.0,1448.0,683.0,1448.0,251.0,591.0,101.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
1012,20.0,19.0,4352.0,5536.0,2.0,5.0,3.0,4.0,7.0,11.0,3520.0,4764.0,91.0,84.0,417.0,96.0,1460.0,1460.0,568.0,593.0,96.0,89.0,amazon-amazon-echo-dot-with-clock-gen3
1013,26.0,21.0,12548.0,5616.0,2.0,5.0,9.0,4.0,13.0,11.0,11476.0,4764.0,67.0,72.0,417.0,96.0,1460.0,1460.0,635.0,593.0,101.0,103.0,amazon-amazon-echo-dot-with-clock-gen3
1014,13.0,13.0,1612.0,7257.0,1.0,2.0,1.0,5.0,4.0,7.0,928.0,6573.0,58.0,51.0,204.0,1448.0,567.0,1448.0,202.0,590.0,104.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
1015,32.0,28.0,21895.0,5972.0,2.0,5.0,15.0,4.0,19.0,11.0,20583.0,4764.0,80.0,83.0,417.0,96.0,1460.0,1460.0,646.0,593.0,96.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
1016,23.0,22.0,8431.0,5656.0,2.0,5.0,6.0,4.0,10.0,11.0,7479.0,4764.0,81.0,73.0,417.0,96.0,1460.0,1460.0,626.0,593.0,96.0,84.0,amazon-amazon-echo-dot-with-clock-gen3
1017,26.0,21.0,13343.0,5616.0,2.0,5.0,9.0,4.0,13.0,11.0,12271.0,4764.0,70.0,75.0,417.0,96.0,1460.0,1460.0,632.0,593.0,100.0,106.0,amazon-amazon-echo-dot-with-clock-gen3
1018,13.0,13.0,1707.0,7198.0,1.0,1.0,1.0,5.0,4.0,6.0,1155.0,6666.0,108.0,91.0,202.0,1460.0,796.0,2370.0,299.0,761.0,140.0,112.0,amazon-amazon-echo-dot-with-clock-gen3
1019,14.0,11.0,1753.0,7052.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,86.0,90.0,202.0,1460.0,802.0,1460.0,301.0,528.0,98.0,105.0,amazon-amazon-echo-dot-with-clock-gen3
1020,13.0,14.0,1672.0,7399.0,1.0,2.0,1.0,6.0,4.0,8.0,988.0,6663.0,43.0,35.0,207.0,1448.0,624.0,1448.0,226.0,559.0,82.0,65.0,amazon-amazon-echo-dot-with-clock-gen3
1021,18.0,19.0,2676.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1924.0,4764.0,105.0,85.0,417.0,96.0,1162.0,1460.0,398.0,593.0,110.0,107.0,amazon-amazon-echo-dot-with-clock-gen3
1022,15.0,14.0,1964.0,6236.0,2.0,1.0,3.0,4.0,6.0,6.0,1332.0,5664.0,72.0,76.0,416.0,1460.0,540.0,1591.0,199.0,633.0,92.0,112.0,amazon-amazon-echo-dot-with-clock-gen3
1023,20.0,18.0,4352.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,3520.0,4764.0,94.0,92.0,417.0,96.0,1460.0,1460.0,568.0,593.0,101.0,106.0,amazon-amazon-echo-dot-with-clock-gen3
1024,34.0,30.0,3404.0,9591.0,6.0,8.0,4.0,7.0,13.0,18.0,2012.0,8379.0,1604.0,1818.0,214.0,1460.0,375.0,1460.0,129.0,688.0,1545.0,1777.0,amazon-amazon-echo-dot-with-clock-gen3
1025,17.0,14.0,1891.0,8749.0,1.0,2.0,1.0,6.0,4.0,8.0,1155.0,8177.0,125.0,123.0,202.0,1460.0,796.0,2370.0,299.0,763.0,154.0,134.0,amazon-amazon-echo-dot-with-clock-gen3
1026,18.0,14.0,1949.0,9593.0,1.0,2.0,1.0,8.0,4.0,10.0,1161.0,9021.0,90.0,100.0,202.0,1460.0,802.0,1460.0,301.0,547.0,122.0,120.0,amazon-amazon-echo-dot-with-clock-gen3
1027,13.0,13.0,1592.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,58.0,51.0,204.0,1448.0,547.0,1448.0,194.0,591.0,104.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
1028,13.0,13.0,1608.0,7254.0,1.0,2.0,1.0,5.0,4.0,7.0,924.0,6570.0,49.0,44.0,204.0,1448.0,563.0,1448.0,201.0,589.0,94.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
1029,19.0,18.0,2718.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1926.0,4764.0,101.0,93.0,417.0,96.0,1164.0,2615.0,398.0,827.0,104.0,113.0,amazon-amazon-echo-dot-with-clock-gen3
1030,23.0,21.0,5894.0,5661.0,2.0,6.0,4.0,4.0,8.0,12.0,4930.0,4809.0,84.0,81.0,417.0,96.0,1460.0,1460.0,612.0,602.0,102.0,106.0,amazon-amazon-echo-dot-with-clock-gen3
1031,26.0,22.0,13502.0,5656.0,2.0,5.0,9.0,4.0,13.0,11.0,12430.0,4764.0,69.0,70.0,417.0,96.0,1460.0,1460.0,632.0,593.0,104.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
1032,28.0,24.0,16057.0,5736.0,2.0,5.0,11.0,4.0,15.0,11.0,14905.0,4764.0,60.0,59.0,417.0,96.0,1460.0,1460.0,633.0,593.0,88.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
1033,13.0,12.0,1707.0,7158.0,1.0,1.0,1.0,5.0,4.0,6.0,1155.0,6666.0,126.0,113.0,202.0,1460.0,796.0,2370.0,299.0,761.0,156.0,126.0,amazon-amazon-echo-dot-with-clock-gen3
1034,14.0,11.0,1753.0,7052.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,95.0,99.0,202.0,1460.0,802.0,1460.0,301.0,528.0,117.0,115.0,amazon-amazon-echo-dot-with-clock-gen3
1035,13.0,14.0,1728.0,7341.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,53.0,44.0,204.0,1448.0,683.0,1448.0,251.0,591.0,97.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
1036,109.0,159.0,15151.0,16667.0,67.0,66.0,14.0,4.0,84.0,79.0,10759.0,10295.0,16406.0,11214.0,214.0,1460.0,1460.0,3102.0,435.0,1114.0,16340.0,11149.0,amazon-amazon-echo-dot-with-clock-gen3
1037,13.0,13.0,1692.0,7303.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,46.0,42.0,204.0,1448.0,647.0,1448.0,236.0,592.0,92.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
1038,13.0,14.0,1612.0,7338.0,1.0,2.0,1.0,6.0,4.0,8.0,928.0,6602.0,32.0,28.0,204.0,1448.0,567.0,1448.0,202.0,561.0,80.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
1039,14.0,13.0,1747.0,7198.0,1.0,1.0,1.0,6.0,4.0,7.0,1155.0,6666.0,113.0,100.0,202.0,1460.0,796.0,1460.0,299.0,517.0,123.0,120.0,amazon-amazon-echo-dot-with-clock-gen3
1040,14.0,11.0,1753.0,7052.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,93.0,96.0,202.0,1460.0,802.0,1460.0,301.0,528.0,110.0,112.0,amazon-amazon-echo-dot-with-clock-gen3
1041,28.0,23.0,12640.0,5741.0,2.0,6.0,9.0,4.0,13.0,12.0,11476.0,4809.0,60.0,63.0,417.0,96.0,1460.0,1460.0,635.0,602.0,91.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
1042,21.0,19.0,2846.0,5581.0,2.0,6.0,2.0,3.0,6.0,11.0,1926.0,4809.0,93.0,92.0,417.0,96.0,1164.0,2615.0,398.0,827.0,99.0,121.0,amazon-amazon-echo-dot-with-clock-gen3
1043,13.0,14.0,1592.0,7328.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,52.0,43.0,204.0,1448.0,547.0,1448.0,194.0,591.0,91.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
1044,15.0,14.0,1964.0,6236.0,2.0,1.0,3.0,4.0,6.0,6.0,1332.0,5664.0,80.0,85.0,416.0,1460.0,540.0,1591.0,199.0,633.0,98.0,126.0,amazon-amazon-echo-dot-with-clock-gen3
1045,13.0,15.0,1672.0,7451.0,1.0,2.0,1.0,6.0,4.0,8.0,988.0,6663.0,51.0,38.0,207.0,1448.0,624.0,1448.0,226.0,559.0,85.0,66.0,amazon-amazon-echo-dot-with-clock-gen3
1046,14.0,12.0,1747.0,7158.0,1.0,1.0,1.0,5.0,4.0,6.0,1155.0,6666.0,107.0,106.0,202.0,1460.0,796.0,2370.0,299.0,761.0,111.0,114.0,amazon-amazon-echo-dot-with-clock-gen3
1047,14.0,11.0,1753.0,7052.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,100.0,106.0,202.0,1460.0,802.0,1460.0,301.0,528.0,113.0,126.0,amazon-amazon-echo-dot-with-clock-gen3
1048,28.0,23.0,13356.0,5741.0,2.0,6.0,9.0,4.0,13.0,12.0,12192.0,4809.0,68.0,72.0,417.0,96.0,1460.0,1460.0,632.0,602.0,101.0,103.0,amazon-amazon-echo-dot-with-clock-gen3
1049,29.0,24.0,14850.0,5793.0,2.0,6.0,10.0,4.0,14.0,12.0,13646.0,4809.0,74.0,79.0,417.0,96.0,1460.0,1460.0,632.0,602.0,97.0,107.0,amazon-amazon-echo-dot-with-clock-gen3
1050,26.0,22.0,13432.0,5656.0,2.0,5.0,9.0,4.0,13.0,11.0,12360.0,4764.0,65.0,67.0,417.0,96.0,1460.0,1460.0,632.0,593.0,85.0,90.0,amazon-amazon-echo-dot-with-clock-gen3
1051,20.0,18.0,4352.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,3520.0,4764.0,92.0,88.0,417.0,96.0,1460.0,1460.0,568.0,593.0,106.0,113.0,amazon-amazon-echo-dot-with-clock-gen3
1052,14.0,13.0,1747.0,7198.0,1.0,1.0,1.0,6.0,4.0,7.0,1155.0,6666.0,111.0,99.0,202.0,1460.0,796.0,1460.0,299.0,517.0,115.0,112.0,amazon-amazon-echo-dot-with-clock-gen3
1053,14.0,12.0,1753.0,7092.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,98.0,94.0,202.0,1460.0,802.0,1460.0,301.0,528.0,106.0,123.0,amazon-amazon-echo-dot-with-clock-gen3
1054,19.0,19.0,2716.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1924.0,4764.0,101.0,86.0,417.0,96.0,1162.0,1460.0,398.0,593.0,112.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
1055,13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,52.0,46.0,204.0,1448.0,683.0,1448.0,251.0,591.0,95.0,80.0,amazon-amazon-echo-dot-with-clock-gen3
1056,13.0,13.0,1612.0,7258.0,1.0,2.0,1.0,5.0,4.0,7.0,928.0,6574.0,60.0,52.0,204.0,1448.0,567.0,1448.0,202.0,590.0,104.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
1057,25.0,20.0,1877.0,9977.0,1.0,6.0,1.0,9.0,4.0,17.0,773.0,9165.0,54.0,55.0,221.0,96.0,395.0,1473.0,134.0,654.0,97.0,94.0,amazon-amazon-echo-dot-with-clock-gen3
1058,21.0,20.0,4611.0,5576.0,3.0,5.0,3.0,4.0,8.0,11.0,3739.0,4764.0,90.0,82.0,417.0,96.0,1460.0,1460.0,584.0,593.0,110.0,110.0,amazon-amazon-echo-dot-with-clock-gen3
1059,14.0,13.0,1747.0,7198.0,1.0,1.0,1.0,6.0,4.0,7.0,1155.0,6666.0,115.0,103.0,202.0,1460.0,796.0,1460.0,299.0,517.0,123.0,121.0,amazon-amazon-echo-dot-with-clock-gen3
1060,14.0,11.0,1753.0,7052.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,103.0,109.0,202.0,1460.0,802.0,1460.0,301.0,528.0,119.0,128.0,amazon-amazon-echo-dot-with-clock-gen3
1061,13.0,13.0,1692.0,7303.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,36.0,29.0,204.0,1448.0,647.0,1448.0,236.0,592.0,79.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
1062,49.0,27.0,5132.0,8628.0,19.0,19.0,1.0,5.0,23.0,24.0,2576.0,7216.0,36039.0,66525.0,191.0,1448.0,1448.0,2363.0,428.0,889.0,35935.0,57158.0,amazon-amazon-echo-dot-with-clock-gen3
1063,13.0,13.0,1592.0,7276.0,1.0,2.0,1.0,5.0,4.0,7.0,908.0,6592.0,55.0,47.0,204.0,1448.0,547.0,1448.0,194.0,591.0,97.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
1064,22.0,17.0,1841.0,7231.0,6.0,5.0,1.0,4.0,9.0,11.0,917.0,6539.0,2073.0,1415.0,214.0,1460.0,319.0,1642.0,95.0,704.0,2013.0,1374.0,amazon-amazon-echo-dot-with-clock-gen3
1065,28.0,22.0,15708.0,5656.0,2.0,5.0,11.0,4.0,15.0,11.0,14556.0,4764.0,64.0,71.0,417.0,96.0,1460.0,1460.0,632.0,593.0,95.0,103.0,amazon-amazon-echo-dot-with-clock-gen3
1066,27.0,23.0,14253.0,5696.0,2.0,5.0,10.0,4.0,14.0,11.0,13141.0,4764.0,63.0,65.0,417.0,96.0,1460.0,1460.0,632.0,593.0,91.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
1067,26.0,21.0,13349.0,5616.0,2.0,5.0,9.0,4.0,13.0,11.0,12277.0,4764.0,68.0,74.0,417.0,96.0,1460.0,1460.0,632.0,593.0,92.0,99.0,amazon-amazon-echo-dot-with-clock-gen3
1068,19.0,19.0,2718.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1926.0,4764.0,99.0,85.0,417.0,96.0,1164.0,1460.0,398.0,593.0,105.0,100.0,amazon-amazon-echo-dot-with-clock-gen3
1069,15.0,13.0,1964.0,6196.0,2.0,1.0,3.0,4.0,6.0,6.0,1332.0,5664.0,68.0,78.0,416.0,1460.0,540.0,1591.0,199.0,633.0,86.0,90.0,amazon-amazon-echo-dot-with-clock-gen3
1070,14.0,14.0,1747.0,7238.0,1.0,1.0,1.0,6.0,4.0,7.0,1155.0,6666.0,89.0,73.0,202.0,1460.0,796.0,1460.0,299.0,517.0,87.0,92.0,amazon-amazon-echo-dot-with-clock-gen3
1071,13.0,12.0,1713.0,7092.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,87.0,77.0,202.0,1460.0,802.0,1460.0,301.0,528.0,96.0,99.0,amazon-amazon-echo-dot-with-clock-gen3
1072,28.0,22.0,12640.0,5701.0,2.0,6.0,9.0,4.0,13.0,12.0,11476.0,4809.0,67.0,74.0,417.0,96.0,1460.0,1460.0,635.0,602.0,104.0,108.0,amazon-amazon-echo-dot-with-clock-gen3
1073,13.0,14.0,1620.0,7364.0,1.0,2.0,1.0,6.0,4.0,8.0,936.0,6628.0,43.0,35.0,204.0,1448.0,575.0,1448.0,206.0,560.0,80.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
1074,13.0,13.0,1684.0,7318.0,1.0,2.0,1.0,5.0,4.0,7.0,988.0,6634.0,48.0,43.0,207.0,1448.0,624.0,1448.0,226.0,593.0,86.0,68.0,amazon-amazon-echo-dot-with-clock-gen3
1075,14.0,12.0,1747.0,7158.0,1.0,1.0,1.0,5.0,4.0,6.0,1155.0,6666.0,112.0,111.0,202.0,1460.0,796.0,2370.0,299.0,761.0,114.0,120.0,amazon-amazon-echo-dot-with-clock-gen3
1076,14.0,12.0,1753.0,7092.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,98.0,93.0,202.0,1460.0,802.0,1460.0,301.0,528.0,114.0,118.0,amazon-amazon-echo-dot-with-clock-gen3
1077,115.0,167.0,16097.0,17212.0,67.0,68.0,16.0,4.0,87.0,82.0,11453.0,10520.0,15769.0,10829.0,214.0,1460.0,1460.0,3102.0,603.0,1115.0,15714.0,10778.0,amazon-amazon-echo-dot-with-clock-gen3
1078,19.0,19.0,2716.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1924.0,4764.0,105.0,91.0,417.0,96.0,1162.0,1460.0,398.0,593.0,108.0,111.0,amazon-amazon-echo-dot-with-clock-gen3
1079,21.0,20.0,5802.0,5576.0,2.0,5.0,4.0,4.0,8.0,11.0,4930.0,4764.0,86.0,79.0,417.0,96.0,1460.0,1460.0,612.0,593.0,100.0,107.0,amazon-amazon-echo-dot-with-clock-gen3
1080,13.0,13.0,1692.0,7303.0,1.0,2.0,1.0,5.0,4.0,7.0,1008.0,6619.0,59.0,53.0,204.0,1448.0,647.0,1448.0,236.0,592.0,112.0,84.0,amazon-amazon-echo-dot-with-clock-gen3
1081,13.0,13.0,1728.0,7289.0,1.0,2.0,1.0,5.0,4.0,7.0,1044.0,6605.0,53.0,48.0,204.0,1448.0,683.0,1448.0,251.0,591.0,98.0,80.0,amazon-amazon-echo-dot-with-clock-gen3
1082,33.0,27.0,19671.0,5949.0,3.0,6.0,13.0,4.0,18.0,12.0,18307.0,4809.0,79.0,88.0,417.0,96.0,1460.0,1460.0,635.0,602.0,102.0,110.0,amazon-amazon-echo-dot-with-clock-gen3
1083,28.0,21.0,15791.0,5616.0,2.0,5.0,11.0,4.0,15.0,11.0,14639.0,4764.0,55.0,63.0,417.0,96.0,1460.0,1460.0,632.0,593.0,96.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
1084,13.0,14.0,1707.0,7238.0,1.0,1.0,1.0,6.0,4.0,7.0,1155.0,6666.0,113.0,86.0,202.0,1460.0,796.0,1460.0,299.0,517.0,142.0,108.0,amazon-amazon-echo-dot-with-clock-gen3
1085,13.0,14.0,1713.0,7172.0,1.0,1.0,1.0,6.0,4.0,7.0,1161.0,6600.0,113.0,86.0,202.0,1460.0,802.0,1460.0,301.0,528.0,141.0,111.0,amazon-amazon-echo-dot-with-clock-gen3
